,3T3L1-D0-rep1,3T3L1-D0-rep2,3T3L1-D0-rep3,3T3L1-D2-rep1,3T3L1-D2-rep2,3T3L1-D2-rep3,3T3L1-D6-rep1,3T3L1-D6-rep2,3T3L1-D6-rep3
ENSMUSG00000035311,2323.63968326279,2112.04049127261,2237.71090312687,5005.73612920945,5756.58021506774,5935.90136570286,3427.61378428565,3428.94619959158,3416.4534022708
ENSMUSG00000060002,752.115059318451,706.698009949176,671.016361043795,881.033947223832,879.376235568719,899.597328528576,5174.85372012592,5130.91191987147,5568.71157933759
ENSMUSG00000019873,1739.76088721294,1612.72109962761,1734.94348216781,2557.74215128303,2546.44018925349,2626.74185629854,1503.03335578938,1523.97608870737,1570.96284553945
ENSMUSG00000112428,4.94812539025297,6.04015393118954,4.9484982377861,4.06474716135563,3.12574491315895,3.08786268373653,15.5051796857706,11.5452733992983,18.5623719311253
ENSMUSG00000019779,660.079927059746,654.3500092122,674.975159634024,445.089814168441,408.43066865277,445.681514019306,322.7015522101,348.282414212164,322.399091435334
ENSMUSG00000110935,63.336004995238,60.4015393118954,57.4025795583187,25.4046697584727,28.1317042184306,19.5564636636647,65.8970136645249,57.7263669964913,68.3876860620406
ENSMUSG00000060904,1538.86699636867,1567.41994514369,1470.69367627003,1416.56438573244,1319.06435335308,1306.16591522055,1615.44590851122,1612.48985143532,1590.50218441432
ENSMUSG00000037876,1713.04101010558,1685.20294680188,1674.57180366682,2828.04783751318,3052.81086518524,3249.46083085208,1556.33241095922,1672.14043066503,1613.94939106416
ENSMUSG00000019777,1430.00823778311,1435.54325097938,1324.21812843156,2060.8268108073,2073.41079239544,2126.50810153322,1491.40447102506,1435.46232597942,1473.2661511651
ENSMUSG00000075000,136.568260770982,127.849924876845,131.63005312511,181.897435470664,138.574691150047,139.983108329389,195.752893532853,148.164341957661,173.900115986332
ENSMUSG00000069662,7375.67570671108,7374.02125766056,7244.60142011885,3612.54403965481,4031.169023004,3829.97901539454,3078.74724135582,3394.31037939369,3283.58589792169
ENSMUSG00000037855,473.040787308184,487.239083782623,484.952827303038,745.881104108757,680.370476097599,735.94060629054,419.608925246166,412.743524024913,391.763744441118
ENSMUSG00000004356,933.21644860171,847.634935010266,886.770884211269,828.192234126209,1009.61560695034,1009.73109758185,808.20749112079,844.729170381989,847.03034022556
ENSMUSG00000019846,8240.60802492729,7709.24980084158,7996.77315226233,11818.2523716415,13864.7625198021,13608.2108472269,7842.71369980882,7756.49951209522,7636.95059924245
ENSMUSG00000051736,134.589010614881,134.8967711299,111.836060173966,70.1168885333846,89.6046875105566,76.1672795321678,90.1238569235414,118.339052342807,99.6506282618306
ENSMUSG00000019845,35.6265028098214,57.3814623463006,39.5879859022888,91.4568111305016,73.9759629447619,110.13376905327,43.6083178662297,44.2568813639767,51.7792480184022
ENSMUSG00000037846,14.8443761707589,17.1137694717037,15.8351943609155,91.4568111305016,71.8921330026559,53.5229531847665,19.3814746072132,12.5073795159065,12.7005702686647
ENSMUSG00000111877,11.8755009366071,14.0936925061089,12.8660954182439,14.2266150647447,6.25148982631791,7.20501292871857,9.6907373036066,3.84842446643275,5.86180166246062
ENSMUSG00000019947,2266.24142873586,2295.25849385203,2484.14611536862,2235.61093874559,2276.58421175077,2330.30703865984,1769.52863163856,1710.62467532936,1680.38314323871
ENSMUSG00000056758,2392.91343872634,2367.7403410263,2242.65940136466,1992.7422958546,1853.56673350326,1832.13185901701,385.691344683543,403.122462858831,453.312661896955
ENSMUSG00000051236,1930.75852727671,1958.01656602728,2009.09028454116,798.722817206381,853.328361292394,817.254323628935,957.444845596332,982.31034505696,876.339348537863
ENSMUSG00000048661,328.555525912797,333.21515853729,334.51848087434,331.276893650484,353.209175186962,344.811333017246,217.072515600788,248.223378084913,242.287802048372
ENSMUSG00000034707,9804.21564824723,9708.54075206532,9920.74926711357,3350.36784774737,3476.87025840381,3331.80383575172,5099.26596915779,5299.2804902779,5004.02468585388
ENSMUSG00000025795,13.8547510927083,14.0936925061089,13.8557950658011,30.4856037101672,28.1317042184306,36.0250646435929,39.7320229447871,40.4084568975439,45.9174463559415
ENSMUSG00000019838,0,1.00669232186492,1.97939929511444,17.2751754357614,11.4610646815828,12.3514507349461,25.1959169893772,22.1284406819883,25.4011405373294
ENSMUSG00000020115,767.949060567261,748.979087467503,711.594046593641,729.622115463335,681.412391068652,754.467782392959,1113.4657161844,1138.17153594749,1137.18952251736
ENSMUSG00000034667,1731.84388658854,1709.36356252664,1741.87137970071,1654.35209467174,1591.00416079791,1741.5545536274,2391.67396653011,2530.33908667954,2397.47687994639
ENSMUSG00000038510,131.620135380729,144.963694348549,120.743357001981,298.758916359639,286.526617039571,294.376242516216,206.412704566821,176.065419339299,189.531587086227
ENSMUSG00000053684,223.655267639434,202.34515669485,198.929629159001,203.237358067781,231.305123573763,203.798937126611,224.825105443673,207.814921187369,219.817562342273
ENSMUSG00000019837,286.001647556622,302.007696559477,277.115901316021,213.39922597117,218.802143921127,238.794714208958,340.144879356592,327.116079646784,291.136149235544
ENSMUSG00000075232,154.381512175893,163.084156142118,147.465247486026,339.406387973195,344.873855418538,409.656449375713,191.876598611411,177.027525455907,185.623719311253
ENSMUSG00000020121,375.067904581175,399.656851780375,391.921060432659,146.330897808803,157.329160629001,139.983108329389,183.154935038165,210.701239537193,232.518132610938
ENSMUSG00000112184,7.91700062440475,13.087000184244,11.8763957706866,5.08093395169453,9.37723473947686,11.3221631737006,5.81444238216396,4.81053058304094,8.79270249369093
ENSMUSG00000034620,566.06554464494,616.095700981333,583.922792058759,493.866780104709,419.891733334353,479.648003540408,544.619436462691,663.85322045965,639.913348151951
ENSMUSG00000038481,789.720812284374,838.574704113481,783.842120865318,727.589741882657,711.627925229188,697.856966524456,651.217546802363,619.596339095673,662.38358785805
ENSMUSG00000020123,5.93775046830356,1.00669232186492,2.96909894267166,13.2104282744058,18.7544694789537,13.3807382961916,7.75258984288528,9.62106116608189,3.90786777497375
ENSMUSG00000034613,20.7821266390625,36.2409235871372,20.7836925987016,10.1618679033891,8.33531976842387,10.2928756124551,26.1649907197378,17.3179100989474,24.4241735935859
ENSMUSG00000063428,1.97925015610119,7.04684625305446,3.95879859022888,0,3.12574491315895,2.05857512249102,66.8660873948855,78.8927015618715,57.6410496808628
ENSMUSG00000038446,606.640172845014,560.727623278762,611.634382190362,710.314566446896,666.82558147391,699.915541646947,837.27970303161,873.592353880235,910.533191568883
ENSMUSG00000019831,141.516386161235,166.104233107712,122.722756297095,250.99813721371,303.197256576418,269.673341046324,221.917884252591,226.094937402924,239.356901217142
ENSMUSG00000038417,495.802164103348,442.944621620566,474.066131179908,412.571836877596,424.059393218565,416.861462304432,479.691496528527,443.530919756375,430.842422190856
ENSMUSG00000034602,2155.40341999419,2135.1944146755,2131.81304083825,2640.05328130048,2708.97892473776,2794.51572878156,2429.46784201417,2581.33071085977,2282.19478058467
ENSMUSG00000020124,758.052809786755,791.26016498583,748.212933553258,1341.36656324736,1215.91477121883,1385.42105743646,1168.70291881496,1089.10412400047,1116.67321669875
ENSMUSG00000020105,1361.72410739762,1363.06140380511,1313.33143230843,1398.27302350634,1381.57925161626,1352.4838554766,579.506090755675,630.179506378363,569.571728202424
ENSMUSG00000019961,958.946700631025,923.136859150135,971.88505390119,1040.57527330704,1153.39987295565,1181.62212030985,682.227906173904,757.177513770644,675.084158126715
ENSMUSG00000110847,11.8755009366071,7.04684625305446,1.97939929511444,10.1618679033891,10.4191497105298,22.6443263474012,9.6907373036066,10.5831672826901,9.76966943743437
ENSMUSG00000025436,69.2737554635416,73.4885394961394,75.2171732143487,65.03595458169,71.8921330026559,82.3430048996408,80.4331196199348,76.9684893286551,84.0191571619356
ENSMUSG00000078429,6883.83204291993,6866.64832744064,7177.30184408496,3110.54776522739,3519.58877221698,3256.66584378079,4426.72880028749,4268.86483939053,4022.17290739173
ENSMUSG00000111759,31.668002497619,19.1271541154335,13.8557950658011,21.339922597117,17.7125545079007,18.5271761024192,23.2577695286558,15.393697865731,23.4472066498425
ENSMUSG00000025432,35.6265028098214,19.1271541154335,30.6806890742738,21.339922597117,21.8802143921127,21.6150387861557,13.5670322250492,22.1284406819883,8.79270249369093
ENSMUSG00000019988,326.576275756696,294.960850306423,283.054099201365,444.073627378102,395.927689000134,414.802887181941,340.144879356592,312.684487897661,350.731132803894
ENSMUSG00000111740,13.8547510927083,17.1137694717037,7.91759718045776,8.12949432271125,14.5868095947418,19.5564636636647,18.4124008768525,15.393697865731,19.5393388748687
ENSMUSG00000040521,206.831641312574,187.244771866876,199.919328806558,264.208565488116,270.897892473776,273.790491291306,364.371722615608,266.503394300468,313.606388941643
ENSMUSG00000038332,515.594665664359,477.172160563974,424.581148802047,731.654489044013,579.304723905459,623.748262114779,425.42336762833,434.871964706901,397.625546103579
ENSMUSG00000080115,12.8651260146577,18.1204617935686,11.8763957706866,8.12949432271125,14.5868095947418,13.3807382961916,17.4433271464919,18.2800162155556,15.631471099895
ENSMUSG00000006732,191.987265141815,170.131002395172,167.25924043717,240.836269310321,247.97576311061,263.497615678851,190.90752488105,186.648586621989,177.807983761306
ENSMUSG00000006724,23.7510018732143,32.2141542996775,24.7424911889305,40.6474716135563,29.1736191894836,32.9372019598563,21.3196220679345,23.0905467985965,23.4472066498425
ENSMUSG00000040502,90.055882102604,84.5621550366536,107.877261583737,31.5017905005061,20.8382994210597,27.7907641536288,67.8351611252462,65.4232159293568,60.5719505120931
ENSMUSG00000071324,60.3671297610862,55.3680777025708,63.340777443662,114.829107308296,110.442986931616,91.6065929508504,42.639244135869,54.8400486466667,42.0095785809678
ENSMUSG00000085666,37.6057529659226,42.2810775183268,45.5261837876321,58.9388338396566,72.9340479737089,66.9036914809582,46.5155390573117,55.8021547632749,58.6180166246062
ENSMUSG00000048756,1772.41851478861,1766.74502487294,1804.22245749681,2545.54790979896,2647.50594144563,2519.69594992901,1799.56991727975,1836.66057660503,1872.84563115617
ENSMUSG00000006728,5253.9195393706,5043.52853254327,5397.82187777707,3840.16988069073,3928.01944086975,3827.92044027205,2907.22119108198,2918.06785167264,2948.48623621769
ENSMUSG00000006736,1155.88209116309,1121.45524655752,1197.53657354424,1382.01403486091,1243.00456046621,1324.69309132297,1287.89898764932,1190.12526624433,1208.50810941063
ENSMUSG00000038302,143.495636317336,152.010540601603,131.63005312511,97.553931872535,95.8561773368746,75.1379919709222,251.959169893772,265.54128818386,267.688942585702
ENSMUSG00000020015,205.842016234524,221.472310810283,221.692721052817,275.386620181844,237.55661340008,267.614765923833,352.74283785128,338.661353046082,376.132273341223
ENSMUSG00000019804,1645.74650479814,1736.54425521699,1805.21215714437,1433.8395611682,1514.94436791104,1401.88965841638,1659.05422637745,1645.2014594,1611.01849023293
ENSMUSG00000008398,996.552453596948,999.645475611869,1015.43183839371,661.537600510628,675.160901242334,645.363300900935,452.557432078428,423.326691307603,408.372182484757
ENSMUSG00000025422,288.970522790773,271.806926903529,283.054099201365,136.169029905413,143.784266005312,116.309494420743,107.567184070033,114.490627876374,92.8118596556265
ENSMUSG00000015889,1335.00423029025,1348.967711299,1349.95031926805,725.557368301979,717.879415055506,774.024246056624,814.021933502954,861.084974364329,848.007307169303
ENSMUSG00000038280,694.716804791517,666.430317074579,699.717650822954,428.830825523019,394.885774029081,377.748534977102,539.774067810887,532.044682484328,576.410496808628
ENSMUSG00000040462,3934.74931032916,3969.38782511339,3962.75738881911,2463.23677978151,2637.0867917351,2468.23157186673,2444.00394796958,2470.68850744983,2404.3156485526
ENSMUSG00000006731,64.3256300732886,67.4483855649499,75.2171732143487,14.2266150647447,15.6287245657948,8.23430048996408,21.3196220679345,19.2421223321638,15.631471099895
ENSMUSG00000040441,28.6991272634672,26.174000368488,30.6806890742738,14.2266150647447,21.8802143921127,20.5857512249102,6.78351611252462,7.69684893286551,13.6775372124081
ENSMUSG00000020018,40.5746282000744,48.3212314495163,45.5261837876321,71.1330753237235,63.556813234232,68.9622666034492,28.1031381804591,45.2189874805849,40.0556446934809
ENSMUSG00000019863,105.889883351414,98.6558475427625,124.70215559221,115.845294098635,105.233412076351,112.192344175761,206.412704566821,195.307541671462,226.656330948477
ENSMUSG00000019467,1154.89246608504,1143.60247763855,1190.60867601133,814.981805851803,852.286446321341,761.672795321678,669.629947679216,646.535310360703,608.650405952161
ENSMUSG00000019864,99.95213288311,110.736155405142,93.0317668703786,171.735567567275,170.874055252689,173.949597850491,343.052100547674,313.646594014269,342.915397253946
ENSMUSG00000040415,1731.84388658854,1677.14940822696,1738.90228075803,1041.59146009738,1039.83114111088,966.501020009534,1047.56870251987,1171.84525002877,1034.6079934243
ENSMUSG00000025417,1595.27562581756,1593.59394551217,1665.6645068388,939.972781063489,1004.40603209508,941.798118539642,1420.66208870873,1315.19906140339,1404.87846510306
ENSMUSG00000019866,1754.6052633837,1746.61117843564,1859.64563776002,4349.27946265052,4902.20993880429,4783.09929710789,887.671537010364,952.485055442107,851.915174944277
ENSMUSG00000036112,1511.15749418326,1527.15225226909,1462.77607908957,2014.08221845171,2032.77610852437,2092.54161201212,1667.7758899507,1624.03512483462,1780.03377150054
ENSMUSG00000038160,368.140529034821,375.496236055616,392.910760080216,456.267868862169,417.807903392247,435.388638406851,415.732630324723,387.7287649931,440.61209162829
ENSMUSG00000074657,42.5538783561755,69.4617702086797,45.5261837876321,19.3075490164392,19.7963844500067,14.4100258574371,63.9588662038035,65.4232159293568,64.4798182870668
ENSMUSG00000025410,3131.17374695208,2979.80927272017,3265.01913729127,2665.45795105895,2621.45806716931,2408.53289331449,2850.0458409907,2732.38137116726,2687.6360622382
ENSMUSG00000019849,1267.70972498281,1219.10440177842,1195.55717424912,1782.39163025444,1812.93204963219,1810.51682023085,1309.21860971725,1232.45793537509,1213.39294412935
ENSMUSG00000025409,1533.91887097842,1496.95148261314,1459.8069801469,1447.0499894426,1455.55521456102,1303.07805253682,1668.74496368106,1781.82052795837,1605.15668857047
ENSMUSG00000063804,42.5538783561755,40.2676928745969,39.5879859022888,21.339922597117,22.9221293631657,25.7321890311378,19.3814746072132,26.9389712650293,19.5393388748687
ENSMUSG00000025408,1851.58852103266,1986.20395103949,1633.99411811697,727.589741882657,583.472383789671,595.95749796115,2326.74602659594,2137.79979110339,2593.84723563883
ENSMUSG00000036099,434.445409264211,426.837544470727,398.848957965559,379.037672796412,366.75406981065,356.133496190947,518.454445742953,532.044682484328,569.571728202424
ENSMUSG00000020021,172.194763580803,168.117617751442,164.290141494498,68.0845149527067,70.8502180316029,83.3722924608863,127.917732407607,132.77064409193,133.844471292851
ENSMUSG00000040354,1436.93561332946,1325.8137878961,1394.48680340812,1685.85388517225,1525.36351762157,1516.14057771464,2138.74572290598,1905.93221700082,1933.41758166826
ENSMUSG00000038822,296.887523415178,279.860465478449,274.14680237335,252.014324004049,233.388953515868,230.560413718994,206.412704566821,235.715998569006,213.955760679813
ENSMUSG00000020023,38.5953780439732,45.3011544839216,35.6291873120599,156.492765712192,221.927888834286,208.945374932839,873.135431054954,776.419636102808,876.339348537863
ENSMUSG00000056073,12.8651260146577,13.087000184244,13.8557950658011,51.8255263072842,46.8861736973843,59.6986785522396,10.6598110339673,8.6589550494737,2.93090083123031
ENSMUSG00000020024,190.997640063765,231.539234028932,204.867827044344,297.7427295693,287.568532010624,262.468328117605,203.505483375739,224.170725169708,218.84059539853
ENSMUSG00000038774,1038.11670687507,1135.54893906363,1032.25673240218,1030.41340540365,1033.57965128456,1112.6598537064,1417.75486751765,1374.8496406331,1419.53296925921
ENSMUSG00000045867,69.2737554635416,81.5420780710588,51.4643816729754,95.5215582918572,96.8980923079275,100.87018100206,101.752741687869,92.3621871943861,87.9270249369093
ENSMUSG00000020027,58.387879604985,59.3948469900305,52.4540813205326,953.183209337894,890.837300250301,855.337963395019,519.423519473314,548.400486466667,522.677314902739
ENSMUSG00000019929,11885.3971873876,12155.809786519,11150.9459290272,4426.50965871628,4978.26973169116,4875.73517761998,7822.36315147125,9512.34317490516,8068.76998837705
ENSMUSG00000036446,82.1388814781993,85.5688473585185,61.3613781485476,161.573699663886,185.460864847431,193.506061514156,372.124312458493,431.985646357077,359.523835297585
ENSMUSG00000019943,4000.0645654805,3930.12682456066,3972.65438529468,3606.44691891278,4032.21093797505,4360.06210943598,2540.91132100565,2675.61711028737,2492.24267348951
ENSMUSG00000019960,58.387879604985,46.3078468057865,53.4437809680898,148.36327138948,119.820221671093,139.983108329389,58.1444238216396,56.7642608798831,57.6410496808628
ENSMUSG00000046934,13.8547510927083,16.1070771498388,21.7733922462588,19.3075490164392,33.3412790736955,34.9957770823473,74.6186772377708,51.9537302968422,61.5489174558365
ENSMUSG00000025404,1826.8478940814,1792.91902524143,1749.78897688116,1421.64531968413,1537.8664972742,1459.52976184613,1553.42518976814,1496.07501132573,1469.35828339013
ENSMUSG00000040287,23.7510018732143,20.1338464372985,19.7939929511444,21.339922597117,17.7125545079007,19.5564636636647,18.4124008768525,25.0147590318129,12.7005702686647
ENSMUSG00000043259,240.478893966294,257.71323439742,259.301307659991,185.96218263202,128.155541439517,146.158833696862,241.299358859804,225.132831286316,225.679364004734
ENSMUSG00000025403,1439.90448856361,1319.77363396491,1388.54860552278,2083.18292019476,1951.50674078224,1872.27407390558,1607.69331866833,1452.78023607836,1582.68644886437
ENSMUSG00000038594,86.0973817904017,87.5822320022483,98.9699647557219,141.249963857108,132.323201323729,150.275983941844,162.804386700591,200.118072254503,188.554620142483
ENSMUSG00000112239,0.989625078050594,13.087000184244,17.8145936560299,7.11330753237235,13.5448946236888,20.5857512249102,21.3196220679345,23.0905467985965,20.5163058186122
ENSMUSG00000040249,54738.1423171345,50460.4526334793,57650.9941698556,47622.5777424425,53363.7590724207,48318.8752751092,23432.2028001208,24855.0494164559,22493.6869127489
ENSMUSG00000002147,1902.05940001324,1906.67525761216,1850.738340932,1051.75332800077,1057.54369561878,1092.07410248149,1618.3531297023,1599.02036580281,1695.03764739486
ENSMUSG00000014329,1280.57485099747,1222.12447874402,1330.1563263169,1750.88983975394,1829.60268916904,1762.14030485231,694.825864668593,752.366983187603,645.775149814412
ENSMUSG00000058298,100.941757961161,109.729463083277,138.557950658011,119.910041259991,122.945966584252,142.04168345188,126.948658677246,130.846431858714,117.236033249212
ENSMUSG00000025402,751.125434240401,771.126318548531,782.852421217761,742.832543737741,724.130904881824,598.016073083641,350.804690390559,333.850822463041,342.915397253946
ENSMUSG00000019857,138.547510927083,165.097540785847,144.496148543354,183.929809051342,161.496820513213,168.803160044264,209.319925757903,203.004390604328,209.070925961096
ENSMUSG00000040195,121.723884600223,116.776309336331,130.640353477553,295.710355988622,279.2332122422,275.849066413797,129.855879868328,106.793778943509,135.798405180338
ENSMUSG00000025401,5.93775046830356,5.03346160932462,6.92789753290054,15.2428018550836,13.5448946236888,14.4100258574371,5.81444238216396,3.84842446643275,4.88483471871718
ENSMUSG00000003923,520.542791054612,534.553622910274,471.097032237236,732.670675834352,691.831540779182,679.329790422037,613.423671318298,554.173123166317,631.12064565826
ENSMUSG00000044617,281.053522166369,281.873850122179,301.858392504952,291.645608827266,325.077470968531,329.372019598563,335.299510704788,272.276031000117,324.353025322821
ENSMUSG00000019927,388.922655673883,387.576543917995,359.260972063271,265.224752278455,290.694276923783,271.731916168815,272.309718231345,264.579182067252,255.96533926078
ENSMUSG00000037710,360.223528410416,315.094696743721,354.312473825485,612.760634574361,560.550254426505,550.668845266348,671.568095139937,622.482657445498,692.669563114097
ENSMUSG00000003746,443.352034966666,409.723774999024,430.51934668739,779.415268189941,990.861137471388,1013.84824782683,265.526202118821,267.465500417076,242.287802048372
ENSMUSG00000060733,505.698414883853,494.285930035677,512.66441743464,455.25168207183,469.903651944896,498.175179642827,409.918187942559,414.667736258129,487.506504927975
ENSMUSG00000112909,43.5435034342261,37.2476159090022,40.577685549846,75.1978224850791,57.3053234079141,61.7572536747306,35.8557280233444,28.8631834982457,26.3781074810728
ENSMUSG00000038122,293.918648181026,265.76677297234,308.786290037852,342.454948344212,340.706195534326,383.924260344575,352.74283785128,412.743524024913,437.68119079706
ENSMUSG00000053830,7.91700062440475,12.0803078623791,16.8248940084727,25.4046697584727,21.8802143921127,14.4100258574371,19.3814746072132,16.3558039823392,18.5623719311253
ENSMUSG00000050953,540.335292615624,493.279237713812,492.870424483495,639.181491123172,618.897492805473,566.108158685031,290.722119108198,295.366577798714,253.03443842955
ENSMUSG00000112825,30.6783774195684,28.1873850122179,32.6600883693882,24.3884829681338,27.0897892473776,31.9079143986108,17.4433271464919,20.204228448772,17.5854049873819
ENSMUSG00000019923,1961.43690469628,2051.63895196071,2081.33835881283,1748.85746617326,1713.95012738216,1795.07750681217,2565.13816426467,2406.22739763708,2632.92591338856
ENSMUSG00000061315,1411.20536130015,1371.11494238003,1370.73401186675,1224.50508235838,1119.01667891091,1271.1701381382,986.517057507152,1071.78621390152,1054.14733229917
ENSMUSG00000019878,285.012022478571,337.241927824749,296.909894267166,464.39736318488,388.634284202763,438.476501090587,709.361970624003,645.573204244094,713.185868932709
ENSMUSG00000071072,599.71279729866,568.781161853682,583.922792058759,802.787564367736,743.927289331831,795.639284842779,794.640458895741,759.101726003861,789.389290544697
ENSMUSG00000019877,4893.69601096019,5176.41191902944,4924.74544624472,4532.19308491152,4355.20457900147,4452.69798994808,5236.87443886901,5255.02360891393,5205.27987626503
ENSMUSG00000025393,6627.51914770483,6475.04501423519,6800.22627836565,9433.26197471607,9427.2466580874,8955.83107039718,20983.3534834994,18091.4434167004,19522.7304368251
ENSMUSG00000036019,30.6783774195684,30.2007696559477,21.7733922462588,37.5989112425395,32.2993641026425,27.7907641536288,17.4433271464919,15.393697865731,21.4932727623556
ENSMUSG00000038039,581.899545893749,567.774469531817,567.097898050287,582.275030864193,562.634084368612,648.451163584671,550.433878844855,583.99841278117,562.73295959622
ENSMUSG00000040054,1452.76961457827,1429.50309704819,1395.47650305568,1840.31427730376,1940.04567610066,1929.91417733533,2357.75638596749,2387.94738142152,2420.92408659624
ENSMUSG00000019920,1840.7026451741,1822.11310257551,1733.95378252025,1854.5408923685,2004.64440430594,2125.47881397198,1765.65233671712,1851.09216835415,1874.79956504366
ENSMUSG00000040043,2044.56541125253,1988.21733568322,1994.2447898278,1811.86104717427,1884.82418263485,1846.54188487445,2141.65294409706,2076.22499964047,2151.28121012305
ENSMUSG00000037990,138.547510927083,140.936925061089,145.485848190911,106.699612985585,80.2274527710798,107.045906369533,89.1547831931807,92.3621871943861,78.157355499475
ENSMUSG00000044005,6.92737554635416,3.02007696559477,14.8454947133583,14.2266150647447,22.9221293631657,5.14643780622755,15.5051796857706,12.5073795159065,11.7236033249212
ENSMUSG00000035948,5.93775046830356,7.04684625305446,8.90729682801497,5.08093395169453,16.6706395368477,18.5271761024192,80.4331196199348,66.385322045965,79.1343224432184
ENSMUSG00000051346,146.464511551488,158.050694532793,167.25924043717,214.415412761509,245.891933168504,211.00395005533,268.433423309903,257.844439250995,290.159182291801
ENSMUSG00000019917,450.27941051302,443.951313942431,495.839523426167,576.17791012216,531.376635237022,572.283884052504,626.021629812986,648.459522593919,604.742538177187
ENSMUSG00000098188,240.478893966294,223.485695454013,231.589717528389,327.212146489128,270.897892473776,303.639830567426,563.031837339543,561.869972099182,562.73295959622
ENSMUSG00000091455,61.3567548391368,74.4952318180043,61.3613781485476,54.874086678301,82.3112827131857,98.811605879569,76.5568246984921,74.0821709788305,74.2494877245012
ENSMUSG00000019916,4990.67926860914,4788.83537511144,4915.83814941671,5843.07404444871,5398.16146502551,5583.88501975689,4992.66785881812,4856.71167663814,4737.31271021193
ENSMUSG00000019907,2707.61421354642,2702.96888420732,2587.07487871457,2271.17747640746,2163.015479906,2356.03922769097,2015.67335915017,2227.27565994796,2080.93959017352
ENSMUSG00000035873,655.131801669493,577.841392750466,657.160565977994,156.492765712192,199.00575947112,151.30527150309,291.691192838559,305.949745081404,274.527711191906
ENSMUSG00000091618,7.91700062440475,9.06023089678431,14.8454947133583,29.4694169198283,31.2574491315895,30.8786268373653,8.72166357324594,12.5073795159065,15.631471099895
ENSMUSG00000020181,156.360762331994,139.930232739224,159.341643256712,373.956738844718,535.544295121234,509.497342816528,452.557432078428,462.773042088539,474.80593465931
ENSMUSG00000020185,28.6991272634672,33.2208466215425,28.7012897791594,84.3435035981292,106.275327047404,95.7237431958324,33.9175805626231,29.8252896148538,27.3550744248162
ENSMUSG00000039994,147.454136629538,178.184540970091,144.496148543354,562.967481847754,576.1789789923,618.601824308552,197.691040993575,194.345435554854,209.070925961096
ENSMUSG00000020186,62.3463799171874,63.4216162774902,73.2377739192342,133.120469534397,90.6466024816096,100.87018100206,76.5568246984921,82.7411260283042,92.8118596556265
ENSMUSG00000040675,670.965802918303,600.995316153359,670.026661396238,647.310985445883,600.143023326519,585.664622348695,623.114408621904,621.52055132889,636.005480376978
ENSMUSG00000035798,527.470166600967,504.352853254327,544.334806156471,520.28763665352,510.538335815962,561.991008440049,411.85633540328,456.038299272281,455.266595784442
ENSMUSG00000038587,2818.45222228809,2635.52049864237,2901.79936663777,720.476434350285,784.561973202897,752.409207270468,3033.20077602887,3010.43003886702,2868.37494683073
ENSMUSG00000075327,251.364769824851,218.452233844688,236.538215766175,137.185216695752,126.071711497411,125.573082471952,201.567335915017,196.26964778807,224.702397060991
ENSMUSG00000095123,226.624142873586,230.532541707067,244.455812946633,226.609654245576,232.347038544815,201.74036200412,196.721967263214,215.511770120234,213.955760679813
ENSMUSG00000019763,232.56189334189,247.646311178771,232.579417175947,177.832688309309,205.257249297438,235.706851525222,357.588206503083,388.690871109708,349.75416586015
ENSMUSG00000085687,60.3671297610862,73.4885394961394,59.3819788534332,55.8902734686399,50.0119186105432,53.5229531847665,75.5877509681315,76.0063832120469,56.6640827371193
ENSMUSG00000020189,676.903553386606,691.597625121202,643.304770912193,703.201258914523,641.819622168638,771.965670934133,670.599021409577,713.882738523276,735.656108638808
ENSMUSG00000035759,81.1492564001487,67.4483855649499,52.4540813205326,48.7769659362675,53.1376635237022,53.5229531847665,67.8351611252462,63.4990036961404,78.157355499475
ENSMUSG00000061759,331.524401146949,326.168312284235,352.33307453037,467.445923555897,431.352798015935,460.091539876743,540.743141541248,506.067817335907,575.433529864884
ENSMUSG00000005682,526.480541522916,467.105237345324,484.952827303038,397.329035022512,394.885774029081,422.007900110659,614.392745048658,662.891114343042,650.659984533129
ENSMUSG00000025381,1422.0912371587,1327.82717253983,1436.05418860553,863.758771788071,903.340279902937,893.421603161103,974.888172742824,987.120875640001,976.966943743437
ENSMUSG00000005683,2848.14097462961,2951.62188770796,2971.07834196677,5141.90515911487,5383.57465543077,5110.41274158396,12330.494145109,11253.755245966,12160.3075487746
ENSMUSG00000039914,258.292145371205,262.746696006745,253.363109774648,202.221171277442,171.915970223742,207.916087371593,205.44363083646,187.610692738597,201.255190411148
ENSMUSG00000014498,1486.41686723199,1428.49640472633,1545.91084948438,1630.97979849395,1897.32716228748,1740.52526606616,1605.75517120761,1639.42882270035,1654.98200270138
ENSMUSG00000090761,74.2218808537945,56.3747700244357,67.2995760338909,47.7607791459286,58.3472383789671,47.3472278172935,55.2372026305576,41.3705630141521,58.6180166246062
ENSMUSG00000058799,2326.60855849695,2449.28241909736,2188.22592074901,3582.05843594465,3605.02579984333,3862.9162173544,1718.16772392945,1732.75311601135,1830.8360525752
ENSMUSG00000020205,148.443761707589,137.916848095494,132.619752772667,426.798451942341,272.981722415882,280.995504220024,110.474405261115,140.467493024796,153.38381016772
ENSMUSG00000039878,10.8858758585565,15.1003848279738,13.8557950658011,11.178054693728,19.7963844500067,4.11715024498204,7.75258984288528,16.3558039823392,10.7466363811778
