GeneID,GeneSymbol,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000034424,Gcsh,0.324797698925464,0.0775962202789782,NA,2.47821081683881e-05,6.39691756031415e-05
ENSMUSG00000034429,Zfp707,0.0292742803729673,0.131589086297332,NA,0.821295302126212,0.86104608308419
ENSMUSG00000034430,Zxdc,-0.392523182399837,0.0817353725837753,NA,1.27073217436452e-06,3.69952193231083e-06
ENSMUSG00000034432,Cops8,0.268719964374401,0.0669858370846696,NA,5.13009217385964e-05,0.000127504251065362
ENSMUSG00000034437,ENSMUSG00000034437,0.286799397133002,0.321018872412884,NA,0.307426904399267,0.386753782019181
ENSMUSG00000034438,Gbp8,-1.75233608376022,0.172754813939721,NA,5.81761221303009e-25,4.57085541936611e-24
ENSMUSG00000034442,Trmt5,0.385205612538451,0.133132827894336,NA,0.00309539864180762,0.0060443016423728
ENSMUSG00000034445,Cyb561a3,-1.09851095940293,0.0931567250180575,NA,1.58553748593681e-32,1.60259511540314e-31
ENSMUSG00000034449,Dhrs11,-0.0583881997181733,0.119756191897875,NA,0.619448092114592,0.690015887766529
ENSMUSG00000034453,Polr3b,0.181765760027834,0.0870264885732736,NA,0.035247720799051,0.056960258375505
ENSMUSG00000034457,Eda2r,-1.14936643306802,0.0961549417815033,NA,1.65129715191539e-33,1.71690869208483e-32
ENSMUSG00000034459,Ifit1,-6.44662307154631,0.305522482419226,NA,6.91304972541945e-100,2.78594117616645e-98
ENSMUSG00000034460,Six4,-0.111795338095365,0.0999421138660002,NA,0.257385302443318,0.332382311576219
ENSMUSG00000034462,Pkd2,-0.459700341392692,0.0518133479371716,NA,5.37126827296881e-19,3.32685861736384e-18
ENSMUSG00000034463,Scara3,-0.230229080840065,0.0796461484868623,NA,0.00356548781707317,0.00688294937431281
ENSMUSG00000034471,Caskin2,-0.682781455406762,0.0935523522559707,NA,1.58293273828537e-13,7.42925639070076e-13
ENSMUSG00000034473,Sec22a,0.213846051205195,0.0989717003165847,NA,0.0289729876826187,0.047700065016164
ENSMUSG00000034480,Diaph2,0.973264506140392,0.0663471304119458,NA,3.50706698029806e-49,5.39410420362214e-48
ENSMUSG00000034484,Snx2,-0.218764914765799,0.0649817521049913,NA,0.00071875846543136,0.00153306305072039
ENSMUSG00000034485,Uaca,-0.71829917719108,0.0636855324826677,NA,8.62369964486883e-30,8.06326256962676e-29
ENSMUSG00000034487,Poglut3,-0.633612748261761,0.0775340752637915,NA,1.78071011928945e-16,9.78230187405365e-16
ENSMUSG00000034488,Edil3,-2.22904532589942,0.175692247665691,NA,8.65950354823363e-38,1.01927258368492e-36
ENSMUSG00000034501,Pcnx4,0.398681934571119,0.0917592957744375,NA,1.15470974793112e-05,3.07056321035528e-05
ENSMUSG00000034509,Mad2l1bp,0.00833487333225083,0.148329444937869,NA,0.954851098241343,0.966313524636427
ENSMUSG00000034518,Hmgxb4,0.0767826054992769,0.0806955146238133,NA,0.337483375250618,0.418497382203873
ENSMUSG00000034520,Gjc1,0.00504722535221488,0.0838867968247423,NA,0.972241482732917,0.979716880836245
ENSMUSG00000034522,Zfp395,-0.430058350602787,0.0751680443404855,NA,8.38235040895199e-09,2.92659809666477e-08
ENSMUSG00000034525,Ice1,0.256990459622736,0.0562475791905519,NA,4.52904657678583e-06,1.25328265456976e-05
ENSMUSG00000034538,Zfp418,-0.943802130193608,0.299297856892885,NA,0.000533980575900788,0.00116442408581497
ENSMUSG00000034543,Morc2a,0.248334096193307,0.0529524054516122,NA,2.55284131462867e-06,7.22579185897437e-06
ENSMUSG00000034544,Rsrc1,-0.105548574457689,0.0739149707334025,NA,0.148479121571291,0.206388625670753
ENSMUSG00000034551,Hdx,0.417490380251781,0.196729941655714,NA,0.0258504643824819,0.0429812198837088
ENSMUSG00000034557,Zfyve9,-0.435768674032224,0.0848533578831452,NA,2.46073704638846e-07,7.60254654823185e-07
ENSMUSG00000034560,Washc4,-0.00671012880799084,0.0614906787910256,NA,0.911030236191221,0.933659322094775
ENSMUSG00000034563,Ccpg1,-0.261434519921555,0.401537695094367,NA,0.415349962415507,0.497655545527039
ENSMUSG00000034566,Atp5pd,0.241574819037011,0.0827223734740691,NA,0.00323783837288145,0.00629250183968337
ENSMUSG00000034573,Ptpn13,0.457156189003908,0.0717832709244425,NA,1.44321818218222e-10,5.68538286671227e-10
ENSMUSG00000034574,Daam1,-0.203609247433978,0.0813700625790846,NA,0.0116209858431263,0.0205978969439024
ENSMUSG00000034575,Tent4a,0.101471125629179,0.0829786745875944,NA,0.217948273439944,0.288158805745115
ENSMUSG00000034579,Pla2g3,0.0584473671625978,0.397084505816031,NA,0.855279906889516,0.888929671878885
ENSMUSG00000034587,8430429K09Rik,0.0790185948186214,0.181717270839497,NA,0.650697617323049,0.717547906368541
ENSMUSG00000034591,Slc41a2,-0.111595025645426,0.0946221738470267,NA,0.23835667855492,0.311054368566859
ENSMUSG00000034593,Myo5a,-0.68366439859539,0.0544067633641697,NA,1.77446064330952e-36,1.99383920699246e-35
ENSMUSG00000034595,Ppp1r18,-0.534859662526949,0.0592193965575513,NA,1.15852942423699e-19,7.39902739574123e-19
ENSMUSG00000034601,2700049A03Rik,0.713213861133122,0.121249020253352,NA,2.1009951497196e-09,7.64336840565124e-09
ENSMUSG00000034602,Mon2,0.340427898021717,0.0554972573498548,NA,7.42247072787517e-10,2.79615588096476e-09
ENSMUSG00000034610,Tut4,0.00773526082325734,0.0797585219929521,NA,0.923077096933512,0.94284566139073
ENSMUSG00000034612,Chst11,1.90840452563604,0.0617576474430557,NA,1.50938789478546e-210,2.06494856202403e-208
ENSMUSG00000034613,Ppm1h,-1.24843645741569,0.428678593905304,NA,0.000719714270814011,0.00153447214868289
ENSMUSG00000034614,Pik3ip1,-1.97293677933654,0.0911730364754149,NA,1.04488623308544e-104,4.72349150469579e-103
ENSMUSG00000034616,Ssh3,-0.80977202739778,0.0847520793151142,NA,5.57399173740007e-22,3.94786444761542e-21
ENSMUSG00000034617,Mtrr,0.710260531420775,0.1031984085211,NA,3.10896112835919e-12,1.34911958146605e-11
ENSMUSG00000034620,Rxylt1,-0.3357112271085,0.0911140650338844,NA,0.000196689836069854,0.000453490485766918
ENSMUSG00000034621,Gpatch8,-0.0183901205751308,0.060372860898651,NA,0.759012926188004,0.808742610974114
ENSMUSG00000034636,Zyg11b,0.391819891750121,0.075191261235992,NA,1.53774128467941e-07,4.82062574389148e-07
ENSMUSG00000034639,Setmar,-0.26914081388003,0.219058530321237,NA,0.191355585087319,0.257629636137933
ENSMUSG00000034640,Tiparp,0.867293555610828,0.0770285725513549,NA,8.5809157570826e-30,8.02807211442473e-29
ENSMUSG00000034647,Ankrd12,-1.44589704847062,0.0787125960746848,NA,4.30678908067171e-76,1.15808073279579e-74
ENSMUSG00000034653,Ythdc2,0.957728153549892,0.122675724684989,NA,2.03444579677657e-15,1.06082302395612e-14
ENSMUSG00000034656,Cacna1a,-3.41564985578042,0.171104279887155,NA,2.01146728170015e-89,6.70317173619561e-88
ENSMUSG00000034659,Tmem109,0.544803583731045,0.0688662957112601,NA,1.74519481131479e-15,9.13971063709382e-15
ENSMUSG00000034663,Bmp2k,-0.302176201581737,0.0780008737055874,NA,0.000111837195181381,0.000267025856712925
ENSMUSG00000034664,Itga2b,-1.39088110915918,0.139969100536218,NA,5.82979883815933e-24,4.39022417575726e-23
ENSMUSG00000034667,Xpot,-0.0551561150903371,0.0561493494757605,NA,0.323595818156818,0.404033382650994
ENSMUSG00000034673,Pbx2,-0.212397522567905,0.0622633368810611,NA,0.000618045738085792,0.00133172718032412
ENSMUSG00000034674,Tdg,0.241379806249086,0.187093956466823,NA,0.178226863127726,0.242127714054009
ENSMUSG00000034675,Dbn1,-1.06233847548008,0.070184469818754,NA,2.66994915181146e-52,4.44402635770027e-51
ENSMUSG00000034681,Rnps1,0.858819015933443,0.0849939093446291,NA,2.20813270320067e-24,1.69145567972091e-23
ENSMUSG00000034684,Sema3f,-2.19039209363288,0.0828312664697706,NA,3.1012123976797e-155,2.4803337720109e-153
ENSMUSG00000034685,Fam171a2,-0.526732817724728,0.115878077219011,NA,3.86149839933989e-06,1.07485149091745e-05
ENSMUSG00000034686,Prr7,-0.530572573356573,0.470608397987595,NA,0.135924679076642,0.191135271380337
ENSMUSG00000034707,Gns,-1.53284736728693,0.0443969621698023,NA,5.33699601132684e-262,1.15605263600908e-259
ENSMUSG00000034708,Grn,-1.23016876999739,0.0488765234430164,NA,2.18895947570289e-140,1.54475167344174e-138
ENSMUSG00000034709,Ppp1r21,-0.384360310999288,0.0734073321292726,NA,1.34891860770639e-07,4.2509061640309e-07
ENSMUSG00000034714,Ttyh2,0.584967061349902,0.0700038580514574,NA,4.12972653669622e-17,2.34549217284466e-16
ENSMUSG00000034723,Tmx4,1.52187401950986,0.064984287715867,NA,4.78447548273972e-122,2.77392861073638e-120
ENSMUSG00000034724,Cnot6l,0.210112660754715,0.0732735900891033,NA,0.00391265094661054,0.00749799184853763
ENSMUSG00000034729,Mrps10,0.189758816126774,0.100094944634388,NA,0.0552726390908982,0.0856233814206301
ENSMUSG00000034731,Dgkh,-0.115228090895349,0.101543200282813,NA,0.2505611284889,0.324698908177223
ENSMUSG00000034744,Nagk,-1.04784140563189,0.0769033748479759,NA,9.34541893161456e-43,1.25108286401254e-41
ENSMUSG00000034748,Sirt6,-0.73431811790068,0.0925720354258219,NA,1.07879247277201e-15,5.71108194343254e-15
ENSMUSG00000034751,Mast4,0.444377372676208,0.0662786788591881,NA,1.5833102138653e-11,6.62374090543004e-11
ENSMUSG00000034757,Tmub2,-0.596955969371836,0.0738582598524689,NA,3.9137823723241e-16,2.1201580367755e-15
ENSMUSG00000034758,Tle6,-1.52883833434606,0.12395812156025,NA,1.0934118115005e-35,1.21286277469145e-34
ENSMUSG00000034761,Map4k5,0.0278533942533521,0.0806617633918018,NA,0.731597622044099,0.785758316465792
ENSMUSG00000034762,Glis1,0.289824804648021,0.137356429528438,NA,0.0309293074108615,0.0506269393765529
ENSMUSG00000034764,1700006J14Rik,0.773712215433427,0.211648536089608,NA,0.000115931406412119,0.000276378204586274
ENSMUSG00000034765,Dusp5,0.172336478806193,0.195977667437924,NA,0.355834404411081,0.437389137074025
ENSMUSG00000034771,Tle2,-0.458790514797886,0.0700458760381472,NA,4.31331416039383e-11,1.75457609925671e-10
ENSMUSG00000034773,Hrob,2.34008919901828,0.262289966366823,NA,6.10123934625845e-20,3.95325836494586e-19
ENSMUSG00000034781,Gna11,0.182966373275539,0.0605285451876119,NA,0.00240608076885874,0.00476692526309971
ENSMUSG00000034786,Gpsm3,-0.340775297746367,0.336792369824943,NA,0.239620667276924,0.312546953822105
ENSMUSG00000034789,Rab24,-0.436994358741237,0.117957996821955,NA,0.000161959400516758,0.000378188173448024
ENSMUSG00000034793,G6pc3,-0.128350905427376,0.108655188543905,NA,0.230346765658536,0.302194495054722
ENSMUSG00000034795,Ccdc122,0.152065854655045,0.15235657682275,NA,0.305475761458018,0.384612898659825
ENSMUSG00000034799,Unc13a,-0.0404723928324731,0.143565749868843,NA,0.771871499431764,0.81981121663973
ENSMUSG00000034800,Zfp661,0.343343917835487,0.141408477896606,NA,0.0128165065332471,0.0225579771913465
ENSMUSG00000034801,Sos2,0.0985671999214431,0.0947288169304377,NA,0.293436036849618,0.371765104037908
ENSMUSG00000034807,Colgalt1,0.43298314172314,0.055469123120498,NA,4.68969728107271e-15,2.40435630491815e-14
ENSMUSG00000034810,Scn7a,-2.41709579164585,0.224712131282162,NA,7.15088745729104e-28,6.25141484214748e-27
ENSMUSG00000034818,Celf5,-2.96744960453718,0.647287910476275,NA,6.23209966354467e-07,1.85878421022457e-06
ENSMUSG00000034820,Cpsf7,0.0277878280718641,0.0604510790796678,NA,0.651343928052366,0.718057531766784
ENSMUSG00000034826,Nup54,0.260209984728832,0.10988345316538,NA,0.0162962006731119,0.0281456861237932
ENSMUSG00000034832,Tet3,0.0964976471567081,0.06659707327582,NA,0.145626005614007,0.203019860870301
ENSMUSG00000034839,Larp6,-2.34404754978063,0.162695935239594,NA,5.7027487088323e-48,8.58494873194485e-47
ENSMUSG00000034845,Plvap,0.156324002967109,0.369263665463772,NA,0.611453464887118,0.683013052455199
ENSMUSG00000034848,Ttc21b,-0.0922957873975937,0.0843617642848255,NA,0.267119964004171,0.343304734949242
ENSMUSG00000034850,Tmem127,-0.404449622895235,0.0546232888135959,NA,1.06075814675289e-13,5.03303439511959e-13
ENSMUSG00000034854,Mfsd12,0.597090671631816,0.0842095884986909,NA,8.31758762760478e-13,3.73836013372116e-12
ENSMUSG00000034855,Cxcl10,-3.30066496753118,0.340606622626241,NA,3.0319094978863e-23,2.23996497058431e-22
ENSMUSG00000034858,Atosa,1.21216313548986,0.0727545683317247,NA,6.13857289309972e-63,1.29549638485498e-61
ENSMUSG00000034863,Ano8,-0.147388005111028,0.0763241556218111,NA,0.0505541534426859,0.0790815022158605
ENSMUSG00000034867,Ankrd27,0.268014471867739,0.0690343140572786,NA,8.27774040469543e-05,0.000200745823902395
ENSMUSG00000034868,Myl12b,-0.435649507750031,0.139100204617294,NA,0.00132270698610243,0.00272401137663455
ENSMUSG00000034872,Gipc3,-2.07098297980087,0.349042815791714,NA,3.76363718337514e-10,1.44575580078618e-09
ENSMUSG00000034875,Nudt19,0.326889420371109,0.119693227697276,NA,0.00544181178766283,0.0101848669915264
ENSMUSG00000034880,Mrpl34,0.209638965497949,0.164810193417252,NA,0.188854209555677,0.254591602751347
ENSMUSG00000034881,Tbxa2r,-4.7477977019247,0.546474747367866,NA,2.06111401346138e-18,1.24690202303893e-17
ENSMUSG00000034883,Lrr1,1.91165477289865,0.492435715658148,NA,1.32174968213618e-05,3.4903501595997e-05
ENSMUSG00000034889,Cactin,-0.16384516872841,0.0759273488779139,NA,0.0298389114455994,0.0490015439513077
ENSMUSG00000034892,Rps29,0.201198618200283,0.275199542192351,NA,0.422625485203806,0.504961853002265
ENSMUSG00000034893,Cog3,-0.0401392955888393,0.068566665707016,NA,0.553315982710209,0.631043222402079
ENSMUSG00000034902,Pip5k1c,-0.305119955032059,0.0654903621893433,NA,2.8841181563755e-06,8.12366024324225e-06
ENSMUSG00000034903,Cobll1,1.16272321150713,0.0669835522859241,NA,5.03436023782835e-68,1.16665501142899e-66
ENSMUSG00000034906,Ncaph,2.56890299307214,0.120346128178932,NA,5.39160305482914e-102,2.26650785021874e-100
ENSMUSG00000034908,Sidt2,-0.0275811691221029,0.048406182940649,NA,0.569953095628476,0.646049020962404
ENSMUSG00000034910,Pygo1,-1.40245519928447,0.104289781177094,NA,6.1985596777179e-42,8.11012892061145e-41
ENSMUSG00000034926,Dhcr24,1.59525047259472,0.151125878121118,NA,8.41824472707881e-27,7.08531811999574e-26
ENSMUSG00000034928,Rnf44,0.106325309628605,0.063536923441024,NA,0.09283057376862,0.136172463176768
ENSMUSG00000034930,Rtkn,-0.416668447529549,0.155245534629648,NA,0.00562369624970336,0.0104975663327796
ENSMUSG00000034931,Dhx8,0.160434472087463,0.0641883807312454,NA,0.0120610854370878,0.0213391592146139
ENSMUSG00000034932,Mrpl54,-0.55793201473672,0.115239196538057,NA,8.54703040296034e-07,2.51841084762081e-06
ENSMUSG00000034936,Arl4d,0.152109341927047,0.332246705580988,NA,0.597675668523715,0.670697202928181
ENSMUSG00000034940,Synrg,0.0436442995966086,0.0781592093230608,NA,0.574543262669417,0.649976550456422
ENSMUSG00000034947,Tmem106a,-2.10093469156269,0.133398285399696,NA,9.28899604355951e-57,1.70236406927561e-55
ENSMUSG00000034949,Zfr2,-0.395817472456083,0.130432773141295,NA,0.00192762577976553,0.00387912924660945
ENSMUSG00000034951,Cog7,-0.796138247092989,0.0933622972460619,NA,7.54293622646978e-18,4.44594230491393e-17
ENSMUSG00000034957,Cebpa,2.36437517831038,0.0930662001226102,NA,2.38427549819406e-143,1.7376243303661e-141
ENSMUSG00000034959,Rubcnl,-0.428497065880318,0.359829264645334,NA,0.15786330485996,0.217898584175231
ENSMUSG00000034973,Dop1a,0.590096087642446,0.0742727837444281,NA,1.23026405421881e-15,6.49752732461789e-15
ENSMUSG00000034974,Dapk3,-0.522404617457083,0.106679632962464,NA,6.640847892767e-07,1.97691665843852e-06
ENSMUSG00000034981,Parm1,1.65297930514591,0.102534715963556,NA,2.50591544748493e-59,4.90983132147926e-58
ENSMUSG00000034993,Vat1,-1.71996442760943,0.0519991561448376,NA,8.74899689496747e-241,1.5683833974013e-238
ENSMUSG00000034994,Eef2,0.279323896203025,0.0432861049658895,NA,9.30175586238571e-11,3.70833804779569e-10
ENSMUSG00000034997,Htr2a,-2.15992119501179,0.586163909162296,NA,2.71784797759648e-05,6.98657607690699e-05
ENSMUSG00000034998,Foxn2,0.157879001128336,0.0798538738550687,NA,0.046393549106882,0.0731083956624161
ENSMUSG00000035004,Igsf6,0.30617953220385,0.320345018652374,NA,0.275022840043029,0.351895661113387
ENSMUSG00000035007,Rundc1,-0.104906938582612,0.094552438240643,NA,0.261733554782228,0.337410854718436
ENSMUSG00000035011,Zbtb7a,0.0320056850698367,0.0630096630746612,NA,0.610784026649624,0.682647682025563
ENSMUSG00000035021,Baz1a,0.956512139673145,0.0922761199447895,NA,1.2402307001151e-25,1.00117173907842e-24
ENSMUSG00000035024,Ncapd3,1.58938653091245,0.0917618593594058,NA,5.63398724554334e-68,1.30367455610525e-66
ENSMUSG00000035027,Map2k2,-0.039349873267483,0.0730393794548739,NA,0.587960237421048,0.662511947317294
ENSMUSG00000035042,Ccl5,-1.80640358827375,0.200464152331012,NA,3.02945067908882e-20,1.98262229543494e-19
ENSMUSG00000035045,Zc3h12b,-0.136451923470537,0.136794128062925,NA,0.307165457161062,0.386490719635653
ENSMUSG00000035047,Kri1,0.402155655474607,0.112251514364287,NA,0.000275168089406734,0.000622500946096232
ENSMUSG00000035048,Anapc13,-0.193394204576764,0.102988138261823,NA,0.0570663886737901,0.088154456988553
ENSMUSG00000035049,Rrp12,1.2960493108847,0.102455004237263,NA,2.49551096070684e-37,2.89583251065356e-36
ENSMUSG00000035051,Dhx57,-0.344063357775319,0.0802273413009199,NA,1.51948252322878e-05,3.99088067232673e-05
ENSMUSG00000035062,Zc4h2,-0.5754366876951,0.148214909223867,NA,6.50700457757687e-05,0.000159816131325809
ENSMUSG00000035064,Eef2k,-1.0179423398385,0.0782320291070235,NA,3.3382859933036e-39,4.0770484222054e-38
ENSMUSG00000035067,Xkr6,-0.1713436386579,0.093343448499457,NA,0.0607584640133587,0.0933033679354414
ENSMUSG00000035069,Oma1,0.640592964170089,0.152069168541719,NA,1.4547493600653e-05,3.82730617739176e-05
ENSMUSG00000035078,Mtmr9,-0.228576712063902,0.0697490944650274,NA,0.000975014074734083,0.0020449595897731
ENSMUSG00000035085,1700020L24Rik,0.137241017438179,0.14850663076714,NA,0.343030851022967,0.42425925079732
ENSMUSG00000035086,Becn1,0.223949566734279,0.0690303842414296,NA,0.00112275096812642,0.00233503455112676
ENSMUSG00000035093,Secisbp2l,-0.0492712686067277,0.0516776431039172,NA,0.336214222225979,0.417218094353626
ENSMUSG00000035104,Eva1a,-2.68390454257867,0.420232864099541,NA,2.2093934746794e-11,9.15454320698724e-11
ENSMUSG00000035105,Egln3,1.69802467018741,0.0837087615762825,NA,2.61749921454752e-92,9.29897898635151e-91
ENSMUSG00000035107,Dcbld2,0.575943476443308,0.0731423655025497,NA,2.28588538041374e-15,1.18914837868355e-14
ENSMUSG00000035109,Shc4,-0.729416942135206,0.290337084906202,NA,0.00549268021777366,0.0102714437261868
ENSMUSG00000035112,Wnk4,-0.277309436642605,0.165551787763137,NA,0.082937332690272,0.123201318281501
ENSMUSG00000035125,Gcfc2,-0.24630711143061,0.146337856925425,NA,0.0837434368621418,0.124256744486915
ENSMUSG00000035126,Dnai4,0.735648543807676,0.300788914172615,NA,0.00648608361494205,0.0119613290834381
ENSMUSG00000035129,ENSMUSG00000035129,0.19348532230681,0.322632447374587,NA,0.492301272247544,0.573174728492451
ENSMUSG00000035131,Brinp3,-0.034639928463443,0.201482743971943,NA,0.855507568405014,0.888966355976055
ENSMUSG00000035133,Arhgap5,0.568913435974181,0.0707328175343638,NA,5.7625340506694e-16,3.0969152672033e-15
ENSMUSG00000035139,Secisbp2,0.224395158112517,0.10182887476467,NA,0.0256714971533792,0.0427109739283232
ENSMUSG00000035142,Nubpl,0.589005765320756,0.236526308784069,NA,0.00756796307889083,0.0138224560461859
ENSMUSG00000035150,Eif2s3x,0.799640856660156,0.0813283284333973,NA,3.77712117481396e-23,2.7813022588479e-22
ENSMUSG00000035151,Elmod2,1.41902287980812,0.0713408823135729,NA,5.44179462811953e-89,1.7905111607627e-87
ENSMUSG00000035152,Ap2b1,-0.0746404406996356,0.0550693802765142,NA,0.173008672389621,0.236004832903746
ENSMUSG00000035158,Mitf,-0.839703095505318,0.121942024904407,NA,2.38682285928373e-12,1.04300614495346e-11
ENSMUSG00000035161,Ints6,0.475719433352438,0.0760870522841247,NA,3.001584105776e-10,1.15901722489929e-09
ENSMUSG00000035164,Zc3h12c,0.0257301627030243,0.113684446618689,NA,0.819523244866251,0.859303786939227
ENSMUSG00000035168,Tanc1,0.256723628785053,0.0526976125132547,NA,1.02209020285717e-06,2.99127768882726e-06
ENSMUSG00000035171,1110059E24Rik,0.287682599797705,0.277482653326422,NA,0.252943329519649,0.327160737036694
ENSMUSG00000035172,Plekhh3,-0.327270669266617,0.100142886835363,NA,0.0008923642328913,0.00187995577146734
ENSMUSG00000035173,Ccdc186,0.411180986445612,0.0658973584167745,NA,3.53105894034709e-10,1.35875635908347e-09
ENSMUSG00000035181,Heatr5a,0.114540932514725,0.0735923636107079,NA,0.117224447636086,0.167604738295966
ENSMUSG00000035183,Slc24a5,0.0808359611923229,0.38058671005545,NA,0.796557472698818,0.840163601718774
ENSMUSG00000035184,Fam124a,0.700928635047285,0.242347785889863,NA,0.00189680115224505,0.00381956239772935
ENSMUSG00000035186,Ubd,-2.61067259022965,0.311418036143854,NA,1.04631584482292e-17,6.12090844555824e-17
ENSMUSG00000035198,Tubg1,1.02337463328034,0.0797526156292944,NA,3.29088656204478e-38,3.92390419125767e-37
ENSMUSG00000035199,Arl6ip5,-0.151269486024589,0.0627009752062121,NA,0.0159140793051565,0.0275375547368491
ENSMUSG00000035202,Lars2,0.388168480980069,0.0903986203832799,NA,1.43927344845697e-05,3.78914731636309e-05
ENSMUSG00000035203,Epn1,-0.21847283725227,0.0626477984715236,NA,0.000454896123326792,0.00100106673337162
ENSMUSG00000035206,Sppl2b,0.806013488596783,0.0882220658505792,NA,2.9197038243363e-20,1.9132647413592e-19
ENSMUSG00000035208,Slfn8,-3.41117946943983,0.230764201438662,NA,3.76422312053966e-50,5.90611909335377e-49
ENSMUSG00000035211,Xrra1,-0.767681490850366,0.363423828554499,NA,0.0137595206433912,0.0240602628046114
ENSMUSG00000035212,Leprot,-0.805362003248888,0.07132940950134,NA,6.54614989740801e-30,6.142825138386e-29
ENSMUSG00000035215,Lsm7,-0.126048873126698,0.171330006198576,NA,0.445038972646265,0.527178172367549
ENSMUSG00000035227,Spcs2,-0.162120316681522,0.0641489109659246,NA,0.0110705110797633,0.0196781047184852
ENSMUSG00000035232,Pdk3,0.129923781649479,0.0706113036358031,NA,0.0642728180420765,0.0981781459534011
ENSMUSG00000035234,Abraxas1,0.626356140596688,0.106590714625268,NA,2.48283003912009e-09,8.98010605058371e-09
ENSMUSG00000035235,Trim13,-0.474389035028028,0.204520650857653,NA,0.0143537828089711,0.0250180595315951
ENSMUSG00000035236,Scai,-0.0337953022228961,0.0809455256122636,NA,0.673330911653374,0.736497677785201
ENSMUSG00000035237,Lcat,0.0335215441664757,0.228618879393101,NA,0.876800385469232,0.905794229258739
ENSMUSG00000035239,Neu3,-0.828591139336073,0.230404304542609,NA,0.000131293538262749,0.000310768557102114
ENSMUSG00000035242,Oaz1,0.5270289178555,0.0813785917276545,NA,6.53532040172246e-11,2.62828408935697e-10
ENSMUSG00000035245,Eogt,-0.219669974209108,0.0898825928006972,NA,0.0137183897825328,0.0239964117371446
ENSMUSG00000035246,Pcyt1b,-0.92477284545028,0.126191819045843,NA,8.59772130768094e-14,4.09685491948035e-13
ENSMUSG00000035247,Hectd1,-0.12029774716572,0.0647560881664099,NA,0.0618130313931235,0.0947362458340363
ENSMUSG00000035248,Tut7,-0.0907707823840962,0.0544542409118762,NA,0.0941253941260323,0.137929122126243
ENSMUSG00000035258,Abi3bp,-1.29789579261747,0.0707497955638983,NA,7.71493500508196e-76,2.05678848443177e-74
ENSMUSG00000035262,Amh,0.469388259267935,0.362876938329625,NA,0.125884751078881,0.178465464760134
ENSMUSG00000035266,Helq,0.223610343123536,0.10632719324048,NA,0.0329830959490558,0.0536340699011026
ENSMUSG00000035268,Pkig,-0.167327780512056,0.101362065170919,NA,0.0945144322870625,0.138408177084416
ENSMUSG00000035273,Hpse,-0.277727391117327,0.370013607747011,NA,0.36579174096501,0.448107600583861
ENSMUSG00000035274,Tpbg,-0.0564140767527487,0.0751151535678418,NA,0.436500629696725,0.51871866967008
ENSMUSG00000035275,Raver2,-0.53491100474064,0.380331342305632,NA,0.0911085371897282,0.133999315919559
ENSMUSG00000035278,Plekhj1,0.00468349540068931,0.100066787029821,NA,0.963040093768995,0.973085409939828
ENSMUSG00000035279,Ssc5d,-1.6127601346002,0.0761663910051753,NA,2.44686067123988e-100,9.96376998137262e-99
ENSMUSG00000035284,Vps13c,0.0155337523243288,0.0651477354578033,NA,0.81245529125326,0.85298234415253
ENSMUSG00000035285,Nat14,0.0363734958125845,0.217072788338509,NA,0.860440027000559,0.892248847147655
ENSMUSG00000035293,G2e3,1.20301893326939,0.102988627547372,NA,3.97747551669011e-32,3.98156021555192e-31
ENSMUSG00000035297,Cops4,0.0541385219617228,0.0616610570155392,NA,0.379509966139093,0.46201213269107
ENSMUSG00000035299,Mid1,-0.589690821494198,0.20005184056324,NA,0.00191867423010718,0.00386161353629521
ENSMUSG00000035305,Ror1,-0.398144458063873,0.156167662053896,NA,0.00847822883981833,0.015348398953663
ENSMUSG00000035311,Gnptab,1.31922242883176,0.0620711148243629,NA,6.52649445575579e-101,2.69278326804146e-99
ENSMUSG00000035314,Gdpd5,-0.919002247822604,0.234894675048483,NA,3.22775346402034e-05,8.22012459582973e-05
ENSMUSG00000035325,Sec31a,0.0117340945348439,0.0444129212647234,NA,0.802648333154775,0.844448421740547
ENSMUSG00000035329,Fbxo33,0.17103001380307,0.107326861590943,NA,0.106250077882302,0.153518270766387
ENSMUSG00000035337,Uchl4,0.616069318052134,0.329583451595044,NA,0.0326296663571881,0.0531258248780359
ENSMUSG00000035342,Lzts2,-0.656780436171012,0.0602844230413747,NA,7.06781208998604e-28,6.18572375731887e-27
ENSMUSG00000035351,Nup37,0.243261349172295,0.124506622560319,NA,0.0465991646087739,0.0734175746275823
ENSMUSG00000035354,Uvrag,-0.248617509517838,0.08996581573339,NA,0.00524490144016485,0.00983285044606454
ENSMUSG00000035356,Nfkbiz,0.327965069621372,0.0542789751795086,NA,1.35484489866537e-09,4.99649114201586e-09
ENSMUSG00000035357,Pdzrn3,0.134476121649357,0.0698957625638215,NA,0.0536672464756601,0.0833742779195532
ENSMUSG00000035365,Parpbp,2.487871692211,0.236923424267089,NA,1.11535564489655e-26,9.33212802457437e-26
ENSMUSG00000035367,Rmi1,-0.17274842266898,0.171234438172121,NA,0.2951635244462,0.373589541248412
ENSMUSG00000035370,ENSMUSG00000035370,0.504126808651332,0.344267235819191,NA,0.0888788091779209,0.131103178656848
ENSMUSG00000035372,1810055G02Rik,0.706145075961884,0.0750888618636869,NA,2.76250583007921e-21,1.91060048451953e-20
